subset,k,betas,sum_beta,train_adf_p,train_half_life_minutes,train_std_bps,train_avg_oneway_cost_bps,score
NVDA AAPL AVGO CSCO,4,NVDA:0.2504 AAPL:0.0750 AVGO:0.0758 CSCO:0.2030,0.6041907553816362,0.9420379277775798,8263.360711906653,259.1949339749026,3.581632981306237,5.145350943357031
MSFT AVGO AMAT,3,MSFT:0.0832 AVGO:0.1248 AMAT:0.1112,0.3192420605463967,0.9002307553658103,8307.104759967797,301.0341088869881,4.588555838590835,5.145554252121525
NVDA INTC PLTR LRCX ORCL,5,NVDA:0.2025 INTC:0.0906 PLTR:0.0776 LRCX:0.0758 ORCL:0.0540,0.5005918487552182,0.8654330993049395,8415.709948537973,275.4917292230306,3.729034276404077,5.147868759102008
AAPL MSFT AVGO LRCX,4,AAPL:0.0976 MSFT:0.0747 AVGO:0.1117 LRCX:0.1358,0.41978851396350425,0.9107427110717667,8298.723381418184,293.22355728546313,4.501753890595387,5.150139479592766
AAPL AVGO AMD CSCO,4,AAPL:0.0858 AVGO:0.1002 AMD:0.1063 CSCO:0.2331,0.525460920115297,0.9198721685872981,8301.592947094123,281.0762028022372,4.0415875770812155,5.151500393675984
MSFT PLTR,2,MSFT:0.0815 PLTR:0.1492,0.23070865845069813,0.8031257083935031,8611.415856070633,316.6890021276929,2.9384850096994426,5.1676033366228085
NVDA MSFT MU,3,NVDA:0.2646 MSFT:0.0651 MU:0.0958,0.4254212613052472,0.8818220431139518,8463.616723918754,289.4530133714591,3.3902705215285898,5.181435815503901
NVDA AAPL AMD INTC PLTR,5,NVDA:0.2017 AAPL:0.0707 AMD:0.0598 INTC:0.0924 PLTR:0.0783,0.5030092032688617,0.8361601846597653,8554.906765253789,278.16382737709347,3.464851344683468,5.182910594180329
AAPL AVGO MU AMD AMAT,5,AAPL:0.0883 AVGO:0.0883 MU:0.0953 AMD:0.0924 AMAT:0.0717,0.4359287038540674,0.9101707796968679,8350.713924288542,291.22379674610465,4.9115612925798775,5.183758967692737
NVDA MSFT MU AMD AMAT,5,NVDA:0.2249 MSFT:0.0586 MU:0.0772 AMD:0.0687 AMAT:0.0591,0.48846556027739835,0.8739353031917121,8464.987212110253,288.66106306607014,4.256432084298124,5.191557550932801
AAPL AVGO INTC AMAT ORCL,5,AAPL:0.0883 AVGO:0.0948 INTC:0.1302 AMAT:0.0771 ORCL:0.0762,0.4666669837884239,0.9358840392062859,8330.317278400002,272.9297791968438,4.725549237233513,5.195553663150958
AAPL MSFT AMD PLTR AMAT,5,AAPL:0.0857 MSFT:0.0633 AMD:0.0979 PLTR:0.1132 AMAT:0.0854,0.4454370338356472,0.8798965091836805,8449.52231790444,299.34769904824765,4.61655022051068,5.196988672546114
NVDA MSFT MU PLTR,4,NVDA:0.2283 MSFT:0.0575 MU:0.0839 PLTR:0.0864,0.45617148499647253,0.8651598636976594,8526.308202086475,283.7582777643378,3.572289266423326,5.199759750069364
AVGO MU AMD LRCX,4,AVGO:0.0884 MU:0.0914 AMD:0.0917 LRCX:0.0966,0.36816022609816657,0.86392362107593,8505.020159257607,306.480980530688,4.385007156050899,5.204133843825751
MU ORCL,2,MU:0.1387 ORCL:0.0968,0.23550341510511982,0.8714149779924691,8529.62677804326,305.5429697962755,3.4392643039230486,5.20501365309256
MSFT AVGO AMD CSCO,4,MSFT:0.0663 AVGO:0.1004 AMD:0.1073 CSCO:0.2387,0.5126413270685349,0.9250625247369236,8406.082112532784,282.1760042276848,4.144855867872696,5.2110006983607695
MSFT AVGO INTC AMAT ORCL,5,MSFT:0.0669 AVGO:0.0951 INTC:0.1325 AMAT:0.0786 ORCL:0.0756,0.44870984430203625,0.9332007302653249,8367.23411551289,275.5854589834241,4.826340877544819,5.213344605572667
NVDA MSFT AMD CSCO,4,NVDA:0.2428 MSFT:0.0563 AMD:0.0770 CSCO:0.2037,0.5797187169025494,0.9051441071207726,8485.215906698195,274.96871352929566,3.4985732221839445,5.217723524913549
AAPL AMD INTC AMAT ORCL,5,AAPL:0.0865 AMD:0.0912 INTC:0.1199 AMAT:0.0752 ORCL:0.0764,0.4491741839486785,0.8800836741386249,8521.214969539134,294.0716267834099,4.469070076111076,5.230072560430413
MSFT AVGO INTC LRCX ORCL,5,MSFT:0.0653 AVGO:0.0907 INTC:0.1244 LRCX:0.1023 ORCL:0.0730,0.4556030118079861,0.9175590221468991,8461.9110954271,282.30051430583194,4.556463295164369,5.2396438357637365
AAPL PLTR,2,AAPL:0.1065 PLTR:0.1480,0.25440526257456236,0.8021632591865594,8775.061681813799,321.30753667472004,2.8314028235208477,5.246322156563876
AAPL AVGO INTC LRCX ORCL,5,AAPL:0.0860 AVGO:0.0904 INTC:0.1223 LRCX:0.1006 ORCL:0.0736,0.47286231959958636,0.9230108549682094,8471.761214671324,278.95412435308265,4.462543919913977,5.248142340702151
NVDA MU INTC ORCL,4,NVDA:0.2275 MU:0.0737 INTC:0.0975 ORCL:0.0611,0.4598193237885737,0.876443418733915,8623.414022357501,281.21767333914755,3.485322210549081,5.2578568741236476
MSFT AMD INTC AMAT ORCL,5,MSFT:0.0662 AMD:0.0920 INTC:0.1219 AMAT:0.0765 ORCL:0.0756,0.43234687680794065,0.8837497669810319,8571.090508953515,295.44884673327994,4.572196921075223,5.260738959879295
NVDA AAPL AMD CSCO,4,NVDA:0.2412 AAPL:0.0732 AMD:0.0765 CSCO:0.1992,0.5900205175079062,0.9057042817246939,8581.306827452097,275.59788690286297,3.4119171326637003,5.264596038104017
MSFT AVGO MU PLTR,4,MSFT:0.0665 AVGO:0.0913 MU:0.1057 PLTR:0.1126,0.3761556955479583,0.9103088405471365,8561.808548055093,286.7989176613733,4.175097877651388,5.2747150721277105
AAPL MSFT MU PLTR ORCL,5,AAPL:0.0882 MSFT:0.0632 MU:0.1081 PLTR:0.1106 ORCL:0.0727,0.4427464397205043,0.9311117015420493,8519.287529057014,280.97013394403695,4.310886851930036,5.276973203109156
MSFT AMD PLTR LRCX,4,MSFT:0.0654 AMD:0.0951 PLTR:0.1128 LRCX:0.1133,0.3865868428735047,0.8510260362120416,8694.425231390496,309.09401854386124,4.085471434447376,5.279948080596237
AAPL MSFT AMD LRCX,4,AAPL:0.0941 MSFT:0.0729 AMD:0.1114 LRCX:0.1271,0.40549343051115294,0.8507241297430403,8692.183342851751,318.69999374240786,4.206441626876359,5.280944633706443
NVDA AAPL MSFT AVGO CSCO,5,NVDA:0.2453 AAPL:0.0725 MSFT:0.0541 AVGO:0.0736 CSCO:0.1968,0.642443209894844,0.953709732276232,8503.410817075619,259.1371042605801,3.8844583460056032,5.2831043077341535
AMD INTC LRCX ORCL,4,AMD:0.0897 INTC:0.1177 LRCX:0.1010 ORCL:0.0762,0.38470361616626203,0.8521501727299166,8724.044980578168,304.77487628379856,3.953769694005142,5.293248056899104
NVDA MSFT AMD CSCO PLTR,5,NVDA:0.2125 MSFT:0.0504 AMD:0.0673 CSCO:0.1827 PLTR:0.0785,0.5914750674119871,0.9028661974309715,8641.528864589356,270.33833325998427,3.6493797310484557,5.296618224346618
NVDA MU AMD LRCX,4,NVDA:0.2250 MU:0.0732 AMD:0.0674 LRCX:0.0791,0.44478527382452915,0.8345764117755672,8808.914841787902,300.9029651553568,3.720112382118698,5.3134360803118925
NVDA MU AMD PLTR AMAT,5,NVDA:0.2013 MU:0.0697 AMD:0.0617 PLTR:0.0793 AMAT:0.0556,0.4674367391902575,0.850294690081863,8769.230424711457,289.8970372301052,4.044743568362578,5.315804773804843
NVDA MSFT AVGO INTC AMAT,5,NVDA:0.2271 MSFT:0.0572 AVGO:0.0695 INTC:0.1030 AMAT:0.0585,0.5153115627955343,0.901946645918501,8672.572103052347,276.3534968262289,4.141087753958473,5.321054452523844
AAPL MSFT AVGO AMD CSCO,5,AAPL:0.0827 MSFT:0.0627 AVGO:0.0972 AMD:0.1035 CSCO:0.2254,0.5714669674063606,0.9378543518777368,8600.400236227775,280.14874597433356,4.379972907427908,5.3256539281401825
AMD INTC PLTR AMAT ORCL,5,AMD:0.0792 INTC:0.1088 PLTR:0.0995 AMAT:0.0691 ORCL:0.0655,0.42214074467683227,0.8759859849733718,8745.577672728346,291.3303770495784,4.306810978247755,5.3349110409025
NVDA AVGO INTC LRCX,4,NVDA:0.2258 AVGO:0.0689 INTC:0.0996 LRCX:0.0801,0.474320416530972,0.8785885044084866,8772.092515555958,285.5433635987845,3.6450246398246833,5.337535254982959
NVDA AAPL MU AMD AMAT,5,NVDA:0.2231 AAPL:0.0769 MU:0.0765 AMD:0.0681 AMAT:0.0580,0.5026560249616097,0.8851862985069796,8743.939564550188,289.3303810515119,4.160583766842717,5.340367756118929
AAPL AMD PLTR LRCX,4,AAPL:0.0863 AMD:0.0941 PLTR:0.1123 LRCX:0.1114,0.40399349894533465,0.8659363078017093,8808.405644745075,309.0194891770232,3.985104458509924,5.349841219344445
NVDA AVGO INTC PLTR AMAT,5,NVDA:0.2022 AVGO:0.0625 INTC:0.0949 PLTR:0.0794 AMAT:0.0547,0.49370003330654894,0.8843536302656674,8775.601518469928,275.91393058019264,3.948594912200454,5.35112628774464
AAPL MSFT AVGO AMAT,4,AAPL:0.1020 MSFT:0.0777 AVGO:0.1196 AMAT:0.1058,0.40507991414124145,0.9223043544971877,8684.794948293653,299.54562293128805,4.859045551669794,5.3618827396774105
AVGO AMD INTC CSCO ORCL,5,AVGO:0.0835 AMD:0.0831 INTC:0.1104 CSCO:0.1970 ORCL:0.0656,0.5395920564957718,0.9377193421861596,8689.799719834898,269.8019167432816,4.160864334453993,5.365836488792689
MSFT AVGO MU AMD LRCX,5,MSFT:0.0663 AVGO:0.0853 MU:0.0895 AMD:0.0888 LRCX:0.0942,0.42405249017189595,0.8854228150584716,8777.717961153097,306.5460753240039,4.741577231309402,5.369113340261208
NVDA AAPL AMD CSCO PLTR,5,NVDA:0.2109 AAPL:0.0679 AMD:0.0668 CSCO:0.1784 PLTR:0.0784,0.6023826025713118,0.9192038321374856,8764.359461941516,270.29829498470406,3.5794493752720133,5.372972550613684
AVGO MU AMD PLTR LRCX,5,AVGO:0.0746 MU:0.0783 AMD:0.0773 PLTR:0.0966 LRCX:0.0853,0.4121435887042131,0.8669557671806256,8841.925616564708,302.73540036722517,4.442720720258491,5.37677298986815
AVGO MU LRCX AMAT ORCL,5,AVGO:0.0877 MU:0.0941 LRCX:0.0944 AMAT:0.0653 ORCL:0.0756,0.41705623001393727,0.913727753849195,8741.880728408514,299.18998349895503,5.108668172145209,5.386841481496356
NVDA AVGO MU AMD CSCO,5,NVDA:0.2074 AVGO:0.0609 MU:0.0694 AMD:0.0632 CSCO:0.1804,0.5813595360346933,0.9164598384729108,8800.776252695658,273.660584288241,3.9155361493963845,5.395158687808667
NVDA AMD INTC CSCO ORCL,5,NVDA:0.2113 AMD:0.0613 INTC:0.0894 CSCO:0.1743 ORCL:0.0553,0.591453667423729,0.9167756110599632,8833.48302446112,268.2018886449846,3.5906890913483305,5.40533090511749
NVDA AAPL MU,3,NVDA:0.2621 AAPL:0.0847 MU:0.0948,0.44166635028672974,0.8943466144910623,8894.03084423115,292.4852147315983,3.296277278366898,5.407287582173976
NVDA AVGO MU LRCX AMAT,5,NVDA:0.2246 AVGO:0.0649 MU:0.0714 LRCX:0.0731 AMAT:0.0492,0.48322945365539804,0.8725929832289121,8902.704509494853,296.2110657192939,4.329385915315984,5.410532956282659
NVDA AAPL MSFT AMD CSCO,5,NVDA:0.2363 AAPL:0.0707 MSFT:0.0535 AMD:0.0746 CSCO:0.1932,0.6282679768748153,0.9216006371396505,8836.627310868651,275.2611451867513,3.7170572422626442,5.414255437419229
NVDA MSFT MU INTC ORCL,5,NVDA:0.2222 MSFT:0.0561 MU:0.0724 INTC:0.0954 ORCL:0.0588,0.505027562657806,0.8956892697140018,8909.897846473637,282.1087203141597,3.8075119817693914,5.426788432586208
MSFT MU ORCL,3,MSFT:0.0802 MU:0.1347 ORCL:0.0925,0.3073096993559615,0.8998799790462464,8905.402494310441,304.6126951545696,3.900694157692357,5.430595109355314
NVDA AAPL MU PLTR,4,NVDA:0.2261 AAPL:0.0775 MU:0.0831 PLTR:0.0860,0.4725966601597932,0.8970274683021198,8937.75907333207,285.65400814223574,3.4975471825666924,5.435857948619489
NVDA MU INTC PLTR ORCL,5,NVDA:0.1995 MU:0.0655 INTC:0.0887 PLTR:0.0758 ORCL:0.0532,0.4827422468596591,0.8807338215806539,8971.747424189693,281.25640449687313,3.6254720151945135,5.439116973979391
NVDA MSFT MU AMD LRCX,5,NVDA:0.2197 MSFT:0.0577 MU:0.0719 AMD:0.0654 LRCX:0.0773,0.4919813695614418,0.8558618356189838,9036.205836102103,300.98408814723865,4.049853586474616,5.454961825399527
AAPL AVGO MU PLTR,4,AAPL:0.0895 AVGO:0.0908 MU:0.1043 PLTR:0.1118,0.39644338242991795,0.9283820254505251,8897.523384592552,287.1656677380583,4.085661709451368,5.458856951935829
NVDA AAPL AVGO INTC AMAT,5,NVDA:0.2253 AAPL:0.0749 AVGO:0.0695 INTC:0.1015 AMAT:0.0575,0.5288491527671434,0.9095165471378683,8942.014093605258,276.9949483609646,4.051843790430038,5.461560469749098
AAPL AVGO MU AMD LRCX,5,AAPL:0.0864 AVGO:0.0852 MU:0.0886 AMD:0.0880 LRCX:0.0924,0.44060813375104335,0.8949438340342545,8965.911095461981,304.7591975865943,4.633667519409031,5.470572732153426
AVGO AMD INTC AMAT,4,AVGO:0.0939 AMD:0.0913 INTC:0.1222 AMAT:0.0731,0.38051093272858133,0.8804144717929305,9010.417625406395,301.7053983954109,4.302707040326654,5.471677425302662
INTC PLTR ORCL,3,INTC:0.1393 PLTR:0.1176 ORCL:0.0765,0.3333958431518669,0.8654155450984329,9097.405601863617,294.46135941815413,3.255877385170951,5.4792358937336605
AAPL MU ORCL,3,AAPL:0.1048 MU:0.1328 ORCL:0.0930,0.3306007580740546,0.9011711600498211,9014.909604912944,303.9543085199217,3.7924045722685413,5.484474053951664
NVDA MSFT AVGO INTC LRCX,5,NVDA:0.2206 MSFT:0.0562 AVGO:0.0667 INTC:0.0975 LRCX:0.0784,0.5193717593099386,0.8896755332065455,9035.120977668303,286.0897473423262,3.963860327231612,5.486513228585329
AAPL MSFT PLTR,3,AAPL:0.1019 MSFT:0.0761 PLTR:0.1426,0.3206349823940034,0.8419949915133793,9179.013537623974,318.9285906865179,3.285207966452458,5.497205919654416
AAPL AMD INTC LRCX ORCL,5,AAPL:0.0845 AMD:0.0862 INTC:0.1131 LRCX:0.0970 ORCL:0.0740,0.4548426095922582,0.8844391272878009,9101.737097678764,303.3386199773195,4.213652405257885,5.519580724232341
MSFT AMD INTC LRCX ORCL,5,MSFT:0.0648 AMD:0.0870 INTC:0.1150 LRCX:0.0986 ORCL:0.0733,0.4386158940249689,0.8798589402767916,9113.897199237315,305.4541851562101,4.310646518327668,5.5230204702620025
AAPL MSFT AMD PLTR LRCX,5,AAPL:0.0831 MSFT:0.0616 AMD:0.0915 PLTR:0.1088 LRCX:0.1089,0.45399466824282714,0.8928273197019451,9134.73413334745,308.9103699431024,4.324634783251552,5.546687082040702
NVDA AAPL MSFT MU,4,NVDA:0.2555 AAPL:0.0815 MSFT:0.0613 MU:0.0929,0.4910853562690593,0.9116469844411035,9127.612828274649,291.5753356166343,3.6548392993290832,5.548550184565009
AVGO MU INTC PLTR ORCL,5,AVGO:0.0769 MU:0.0801 INTC:0.1079 PLTR:0.0958 ORCL:0.0619,0.42260384747659985,0.9052631643660238,9121.766959207634,285.04657234080776,4.155239431169553,5.549251432593232
NVDA AVGO INTC PLTR LRCX,5,NVDA:0.1970 AVGO:0.0601 INTC:0.0900 PLTR:0.0774 LRCX:0.0727,0.4972928860033951,0.8706859960652016,9237.524326055558,287.00328534822086,3.781227605044371,5.565072711193868
NVDA AAPL MSFT MU PLTR,5,NVDA:0.2212 AAPL:0.0749 MSFT:0.0543 MU:0.0817 PLTR:0.0834,0.5154353507741299,0.9037010207322591,9170.999162387665,285.68074502529817,3.8090618484141308,5.565381838894374
PLTR LRCX AMAT ORCL,4,PLTR:0.1187 LRCX:0.1126 AMAT:0.0772 ORCL:0.0769,0.385507670456418,0.9149942154909477,9132.980373044811,304.53190021901594,4.5322025531889425,5.5721284530771324
NVDA AAPL MU INTC ORCL,5,NVDA:0.2202 AAPL:0.0750 MU:0.0718 INTC:0.0938 ORCL:0.0595,0.5203156391583019,0.9101064830552509,9193.196222546994,281.84395016716115,3.73630180237708,5.58143063037629
NVDA LRCX AMAT,3,NVDA:0.2680 LRCX:0.0969 AMAT:0.0643,0.4292076170208653,0.8678607160071834,9293.94520380023,307.3441524748878,3.7214926946386893,5.589263171800072
NVDA MU AMD PLTR LRCX,5,NVDA:0.1970 MU:0.0650 AMD:0.0588 PLTR:0.0776 LRCX:0.0722,0.4705510373714174,0.8442449317954402,9370.445596802725,302.46351320249784,3.8496236169045925,5.606460202534895
NVDA AAPL MU AMD LRCX,5,NVDA:0.2180 AAPL:0.0755 MU:0.0714 AMD:0.0649 LRCX:0.0760,0.5057625908927522,0.8729864065557247,9337.22566053524,301.031403883221,3.9587346564008348,5.620773929951361
AVGO MU,2,AVGO:0.1158 MU:0.1303,0.24607787702430572,0.8953952388588033,9314.794532155305,310.7643716398784,3.6066228434358307,5.624924961805173
AAPL MSFT AVGO MU PLTR,5,AAPL:0.0862 MSFT:0.0625 AVGO:0.0880 MU:0.1023 PLTR:0.1083,0.44718132248847875,0.9378148903522922,9204.818340926107,287.46419286560297,4.425480657099534,5.628733673957337
AMD INTC PLTR LRCX ORCL,5,AMD:0.0751 INTC:0.1030 PLTR:0.0967 LRCX:0.0886 ORCL:0.0637,0.4272048666905398,0.86764960256327,9382.961168636974,303.3613868462048,4.070865491663632,5.64054749671503
NVDA AAPL AVGO INTC LRCX,5,NVDA:0.2190 AAPL:0.0735 AVGO:0.0668 INTC:0.0961 LRCX:0.0772,0.5325081952271704,0.9087738958851597,9325.609348632755,286.04172733842546,3.8788914650009274,5.649156399501557
NVDA CSCO PLTR LRCX ORCL,5,NVDA:0.2123 CSCO:0.1747 PLTR:0.0779 LRCX:0.0828 ORCL:0.0537,0.6013720015421476,0.9361122725799863,9290.840846612551,276.10038040375224,3.85668988842647,5.658666493654792
NVDA CSCO PLTR AMAT ORCL,5,NVDA:0.2197 CSCO:0.1814 PLTR:0.0806 AMAT:0.0626 ORCL:0.0555,0.5997863869248441,0.945963409863498,9288.168578249608,270.9680478077104,4.043793123849959,5.670923561465301
NVDA AMD INTC AMAT,4,NVDA:0.2283 AMD:0.0671 INTC:0.0987 AMAT:0.0593,0.4533920075825397,0.8496262791573196,9511.368585478396,301.37077763060444,3.62289680709586,5.677768508038434
NVDA CSCO LRCX ORCL,4,NVDA:0.2429 CSCO:0.1949 LRCX:0.0913 ORCL:0.0620,0.5909408632602726,0.939839687364622,9335.795304834739,280.7611286654742,3.729325921194488,5.682323858205882
MU AMD,2,MU:0.1227 AMD:0.1160,0.23869621373487054,0.836945205903799,9570.402648473195,334.67350894459923,3.3412512740435156,5.688971555621267
NVDA INTC LRCX AMAT ORCL,5,NVDA:0.2247 INTC:0.0952 LRCX:0.0741 AMAT:0.0495 ORCL:0.0609,0.5043777765212769,0.8971198934800574,9428.74346829617,293.3916220853705,4.042722696298135,5.692346081554105
MU AMD PLTR,3,MU:0.1026 AMD:0.0954 PLTR:0.1123,0.31026131904751914,0.861911098091868,9523.48495060403,319.0952411178937,3.5760466484724045,5.6951745063633314
MSFT AVGO AMD INTC AMAT,5,MSFT:0.0655 AVGO:0.0908 AMD:0.0885 INTC:0.1192 AMAT:0.0712,0.4352920476293734,0.9047892659705821,9400.695273963032,301.9464638863598,4.6553468984425415,5.6982438409209495
AAPL MSFT MU ORCL,4,AAPL:0.1003 MSFT:0.0748 MU:0.1294 ORCL:0.0890,0.3935324412491494,0.9256219369857315,9387.191833131501,302.7551614916956,4.207871630822693,5.703375286167936
AVGO MU INTC ORCL,4,AVGO:0.0909 MU:0.0936 INTC:0.1229 ORCL:0.0739,0.3813827888686395,0.9146017299788078,9447.336351717524,294.6604904656712,4.068098276486089,5.719631871367292
AVGO AMD INTC PLTR AMAT,5,AVGO:0.0790 AMD:0.0764 INTC:0.1067 PLTR:0.0977 AMAT:0.0646,0.42448724554092665,0.8912008478325064,9483.940250164182,298.2586131874187,4.381529591123024,5.720801564737057
MU AMD LRCX AMAT ORCL,5,MU:0.0896 AMD:0.0895 LRCX:0.0889 AMAT:0.0628 ORCL:0.0748,0.40563813991794406,0.8889224883298338,9505.903302238667,319.5432892765776,4.854322828673629,5.738960596022639
MSFT INTC PLTR ORCL,4,MSFT:0.0650 INTC:0.1360 PLTR:0.1138 ORCL:0.0737,0.388482180509585,0.8865203019340812,9564.273953840166,295.40397818541175,3.631074702715598,5.741278772908476
NVDA PLTR LRCX AMAT,4,NVDA:0.2292 PLTR:0.0894 LRCX:0.0861 AMAT:0.0577,0.4623818456501978,0.8746748471130239,9593.938162239861,303.46618150991105,3.891701364915363,5.749477955531262
AAPL AVGO AMD INTC AMAT,5,AAPL:0.0846 AVGO:0.0907 AMD:0.0878 INTC:0.1174 AMAT:0.0700,0.45053563036805233,0.904084938358507,9529.265860307989,302.2152740672211,4.54543383875372,5.759626545287576
AVGO AMD INTC LRCX,4,AVGO:0.0902 AMD:0.0866 INTC:0.1155 LRCX:0.0951,0.38735853477325155,0.8734773765138154,9626.650044645141,313.65101344261564,4.054680128321809,5.767896001402821
NVDA INTC,2,NVDA:0.2673 INTC:0.1213,0.38859792220175615,0.8382638289050118,9780.403612056001,305.63527049523685,2.6571852075005826,5.781609339083024
NVDA MSFT LRCX AMAT,4,NVDA:0.2609 MSFT:0.0634 LRCX:0.0945 AMAT:0.0626,0.4814755884058314,0.8891828255379162,9631.360988993794,307.945263922785,4.0836088731142315,5.786535497497098
NVDA AVGO MU INTC,4,NVDA:0.2215 AVGO:0.0674 MU:0.0708 INTC:0.0970,0.4566201543282032,0.88880819511904,9662.121175697654,295.33882927494227,3.545159523032376,5.790771973428515
AVGO PLTR LRCX AMAT,4,AVGO:0.0915 PLTR:0.1164 LRCX:0.1067 AMAT:0.0725,0.3871854182436661,0.9129212235725596,9578.793032637253,307.1641133185316,4.601669632481695,5.79435113254082
AAPL PLTR LRCX AMAT ORCL,5,AAPL:0.0874 PLTR:0.1141 LRCX:0.1080 AMAT:0.0739 ORCL:0.0746,0.4579877795704043,0.937126192336819,9525.513726319336,301.8322477942963,4.775842182527775,5.795399899147043
AAPL AVGO CSCO ORCL,4,AAPL:0.0923 AVGO:0.1093 CSCO:0.2485 ORCL:0.0835,0.533593204014967,0.9486779068369048,9529.31575675518,286.8463568163352,4.119765846505452,5.795731102144605
AAPL INTC PLTR ORCL,4,AAPL:0.0873 INTC:0.1336 PLTR:0.1130 ORCL:0.0742,0.4080948979765874,0.8946099142726454,9672.719481929324,295.77455463258633,3.553484172607204,5.802039338689451
MSFT AVGO MU,3,MSFT:0.0788 AVGO:0.1111 MU:0.1267,0.3166232841287421,0.9171891944887556,9612.32688743493,308.9867378245879,4.05645704460783,5.804481779098377
LRCX AMAT ORCL,3,LRCX:0.1341 AMAT:0.0912 ORCL:0.0958,0.32108497809491987,0.9022506583007619,9656.132460387655,325.11085205685873,4.448927665718767,5.819295441808965
AVGO CSCO ORCL,3,AVGO:0.1135 CSCO:0.2649 ORCL:0.0861,0.4644617541647533,0.9369986420064431,9611.453771198425,293.4301799168439,3.8323109282545462,5.819371746170746
INTC ORCL,2,INTC:0.1655 ORCL:0.0951,0.260609755853945,0.840642875062418,9841.681989512192,320.05040802473206,2.941452519876089,5.820312920216036
NVDA CSCO AMAT ORCL,4,NVDA:0.2523 CSCO:0.2032 AMAT:0.0688 ORCL:0.0642,0.5885541879283602,0.9507235645819746,9591.993596832748,279.67800312087843,3.9269399488336876,5.825259161975024
MSFT PLTR LRCX AMAT ORCL,5,MSFT:0.0650 PLTR:0.1149 LRCX:0.1100 AMAT:0.0753 ORCL:0.0740,0.43919032691342674,0.9242376485147902,9623.216029660965,307.24112221788516,4.8756523917564625,5.833358711180402
NVDA AAPL CSCO LRCX ORCL,5,NVDA:0.2361 AAPL:0.0715 CSCO:0.1843 LRCX:0.0883 ORCL:0.0606,0.6407887696889784,0.9553334462329311,9617.835607783583,278.0110570069293,3.953177542500594,5.843314800974734
NVDA MSFT CSCO LRCX ORCL,5,NVDA:0.2378 MSFT:0.0540 CSCO:0.1887 LRCX:0.0895 ORCL:0.0599,0.6299725061800745,0.9496786378341117,9660.271884602642,282.23299645817985,4.031454753380441,5.860443675203041
NVDA MSFT AMD INTC AMAT,5,NVDA:0.2230 MSFT:0.0572 AMD:0.0652 INTC:0.0966 AMAT:0.0579,0.49986534192171156,0.8740822943379187,9825.45259454877,301.4062281369991,3.9498426565138787,5.865805444742581
NVDA INTC PLTR,3,NVDA:0.2294 INTC:0.1079 PLTR:0.0880,0.425279556932092,0.8540146694699571,9921.999626987425,298.64440762181067,2.935863710349184,5.8737317571706535
MSFT MU AMD PLTR,4,MSFT:0.0652 MU:0.1004 AMD:0.0925 PLTR:0.1085,0.36671769476532734,0.8787117542962115,9840.00400059682,318.59015582718627,3.9507663112342595,5.877729080819307
AVGO INTC PLTR,3,AVGO:0.0959 INTC:0.1346 PLTR:0.1140,0.344524061318794,0.8888838480404742,9852.377528966284,298.35368115719325,3.4412516962081,5.883897646447778
NVDA AVGO MU INTC PLTR,5,NVDA:0.1942 AVGO:0.0591 MU:0.0629 INTC:0.0882 PLTR:0.0757,0.48015883318838487,0.8775022756648212,9871.91008219473,293.6984372202344,3.680414747321205,5.887065611708611
MSFT MU AMD,3,MSFT:0.0768 MU:0.1194 AMD:0.1118,0.3079505216141055,0.868805956281445,9906.92071727393,332.46594372207414,3.7914082653696135,5.898094480225803
AVGO CSCO PLTR LRCX ORCL,5,AVGO:0.0812 CSCO:0.1990 PLTR:0.1015 LRCX:0.1026 ORCL:0.0643,0.5486042761680399,0.9602317103422169,9722.021835940719,281.0179772744588,4.452645392693919,5.910295536166455
MSFT AVGO MU INTC ORCL,5,MSFT:0.0651 AVGO:0.0878 MU:0.0916 INTC:0.1199 ORCL:0.0710,0.43554187524222693,0.9303237148569765,9791.062196361177,295.03351194402313,4.422204353720879,5.914298900111984
