strategy,train_scheme,model_name,horizon_min,label_edge_bps,confidence,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_mr_frac,train_trend_frac,validation_mr_frac,validation_trend_frac,test_mr_frac,test_trend_frac,2025_05_gross_bps,2025_05_cost_bps,2025_05_net_bps,2025_05_trades,2025_06_gross_bps,2025_06_cost_bps,2025_06_net_bps,2025_06_trades,2025_07_gross_bps,2025_07_cost_bps,2025_07_net_bps,2025_07_trades,2025_08_gross_bps,2025_08_cost_bps,2025_08_net_bps,2025_08_trades,2025_09_gross_bps,2025_09_cost_bps,2025_09_net_bps,2025_09_trades,2025_10_gross_bps,2025_10_cost_bps,2025_10_net_bps,2025_10_trades,2025_11_gross_bps,2025_11_cost_bps,2025_11_net_bps,2025_11_trades,2025_12_gross_bps,2025_12_cost_bps,2025_12_net_bps,2025_12_trades,2026_01_gross_bps,2026_01_cost_bps,2026_01_net_bps,2026_01_trades,2026_02_gross_bps,2026_02_cost_bps,2026_02_net_bps,2026_02_trades,2026_03_gross_bps,2026_03_cost_bps,2026_03_net_bps,2026_03_trades,2026_04_gross_bps,2026_04_cost_bps,2026_04_net_bps,2026_04_trades,2026_05_gross_bps,2026_05_cost_bps,2026_05_net_bps,2026_05_trades,train_gross_bps,train_cost_bps,train_net_bps,train_trades,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,test_gross_bps,test_cost_bps,test_net_bps,test_trades,validation_always_long_net_bps,validation_always_short_net_bps,test_always_long_net_bps,test_always_short_net_bps,validation_excess_vs_best_directional_bps,test_excess_vs_best_directional_bps,validation_score
recent_1m_rf_depth3_h60_edge2.5_p0.5,recent_1m,rf_depth3,60,2.5,0.5,0.6912399116612845,0.3435099481451571,0.3596842302001447,0.11751834212897413,0.15767795083022268,0.0019024323957059384,0.03152602255741269,0.0470044423100012,0.015367991355504863,-19.684078762240986,25.65196820328499,-45.336046965525966,18,21.682788981873813,112.37651560685705,-90.69372662498324,94,-77.66471861553548,204.33468509822396,-281.9994037137594,164,-42.597970628079906,49.50351014020242,-92.10148076828234,26,63.388326884687984,19.32965695011223,44.058669934575754,20,-81.4501242392307,84.81574727231703,-166.26587151154774,102,-52.16170991994673,27.297237441028525,-79.45894736097527,24,6.064603766064991,63.53384355442469,-57.4692397883597,48,553.3350828356198,123.98459820179154,429.3504846338282,98,-3.150179351205651,109.79981418823289,-112.94999353943854,70,-105.39990183345616,186.02249194751255,-291.4223937809687,92,-91.18141200436192,198.5079187924274,-289.6893307967893,102,0.0,0.0,0.0,0,370.9122003032128,710.8277624682424,-339.91556216502954,594,-3.150179351205651,109.79981418823289,-112.94999353943854,70,-196.58131383781807,384.53041073994,-581.111724577758,194,-285.19584486860003,65.63537784185496,-220.47717920004033,-548.6562519136992,-178.5853713812935,-360.63454537771764,-293.5902561486921
train_all_rf_depth2_h30_edge10_p0.4,train_all,rf_depth2,30,10.0,0.4,0.36584701685480714,0.34427032807503877,0.3416555423068313,0.0064447418007045525,0.01776400229389115,0.0,0.02079086832450061,0.0,0.025993516628646896,35.92566503138883,10.95356412462086,24.972100906767967,14,37.902770998146096,38.52590704855186,-0.6231360504057584,12,38.188892719643874,8.372944085267656,29.815948634376216,12,24.787188482884304,5.179641084569644,19.607547398314658,12,6.414456363152965,27.44945140105438,-21.034995037901414,6,146.6774996860476,63.974870328545734,82.70262935750188,54,263.6190595112975,172.64717392027305,90.9718855910244,70,426.27120543441424,237.96410836281876,188.30709707159545,132,-11.135083619731034,1.3918857962819136,-12.526969416012948,2,-64.1349500899846,58.019260349894815,-122.15421043987942,54,63.01258038067914,93.64227305857888,-30.62969267789977,58,-73.56062549452425,9.001362948725152,-82.5619884432494,4,0.0,0.0,0.0,0,968.6516546072444,566.4595461519839,402.19210845526044,314,-64.1349500899846,58.019260349894815,-122.15421043987942,54,-10.548045113845106,102.64363600730404,-113.19168112114916,62,55.52367743558306,-171.57999481299208,-235.41193720312316,30.125772287232824,-177.6778878754625,-143.317453408382,-299.2903580520863
recent_1m_rf_depth2_h60_edge10_p0.4,recent_1m,rf_depth2,60,10.0,0.4,0.7182687770190052,0.3379771137029512,0.40417474689829014,0.17299523748230144,0.22139271463508817,0.024731621144177197,0.09648050006794401,0.08470404610397407,0.2094489134349862,79.81470242881983,169.93543406523307,-90.12073163641325,56,-66.3183073750151,809.5592039659365,-875.8775113409515,248,-122.770111798296,458.5180769126629,-581.2881887109589,208,-84.16545798593411,91.60967723078548,-175.77513521671958,60,54.43716357423689,336.62675395652167,-282.18959038228473,198,-116.60708798989283,577.0503585611027,-693.6574465509954,222,-115.52733769798706,290.3204004888075,-405.84773818679446,36,-119.10546580661041,592.7645282511967,-711.869994057807,192,507.7809578629822,237.48492851783098,270.2960293451513,140,-59.14805804040135,60.725265736537615,-119.87332377693893,50,-269.06425351039155,369.04158155764395,-638.1058350680355,216,330.8759629879088,455.1069692092305,-124.23100622132166,246,0.0,0.0,0.0,0,17.539055212303367,3563.8693619500777,-3546.330306737774,1360,-59.14805804040135,60.725265736537615,-119.87332377693893,50,61.81170947751724,824.1485507668745,-762.3368412893572,462,-201.28390867684067,79.7974018384671,-745.8423968252587,-902.2834686487947,-199.670725615406,-16.49444446409848,-319.20054154214233
recent_6m_rf_depth4_h30_edge10_p0.4,recent_6m,rf_depth4,30,10.0,0.4,0.5556946306946445,0.4744333925463739,0.4009183193871344,0.0874334834220221,0.08436348751534999,0.07895094442179644,0.3043891833129501,0.01458758554448313,0.24144555168687717,-104.17508502057693,167.94254436009984,-272.11762938067676,46,-115.5529880935724,267.4411785426188,-382.9941666361912,68,4.76118242353607,76.58178557844458,-71.8206031549085,34,209.11748823613686,71.64566799511222,137.47182024102463,84,288.0074876502814,144.16933920576528,143.83814844451607,98,865.4775628983735,172.48865272521837,692.9889101731552,90,1114.6417138316967,154.20273494998463,960.438978881712,96,878.2558333890478,367.3326868809882,510.9231465080595,188,312.5158954021234,98.13379756592686,214.38209783619655,64,136.41404505547962,374.90884820410616,-238.4948031486265,298,181.58396500283834,390.22991367575503,-208.64594867291677,224,40.603955979658934,106.63517296648328,-66.03121698682432,72,0.0,0.0,0.0,0,3453.0490907170465,1519.938387804159,1933.1107029128875,768,136.41404505547962,374.90884820410616,-238.4948031486265,298,222.1879209824973,496.86508664223834,-274.67716565974115,296,-579.989019663691,-169.8493610950402,-117.95093883019622,-875.8294511713239,-68.6454420535863,-156.72622682954494,-321.14135368695435
recent_3m_rf_depth3_h30_edge2.5_p0.4,recent_3m,rf_depth3,30,2.5,0.4,0.5832903468475601,0.44139136974120813,0.43685902618099687,0.18505036823838145,0.17019385422839245,0.0040766408479412965,0.3213751868460389,0.014047304598391163,0.328971064953776,312.3733170310228,154.71563588768095,157.65768114334173,78,182.0694943346357,735.6459823933087,-553.5764880586728,294,-29.878762935808822,654.6492752272245,-684.5280381630333,256,-15.775253102621178,22.15091474581223,-37.926167848433394,52,-326.91362355403265,272.37487489356437,-599.288498447597,184,86.43939780768939,324.65848565089703,-238.21908784320763,250,967.7180026549514,81.24743133255582,886.4705713223957,64,871.4675980782794,670.1628069578492,201.30479112043025,328,411.11054840607505,210.3111365747283,200.7994118313468,184,79.63026937587436,197.94416174213094,-118.31389236625662,116,-92.70803123659022,330.8794368479969,-423.5874680845872,188,-22.09133426349652,365.61384686381456,-387.7051811273111,226,0.0,0.0,0.0,0,2458.610718720191,3125.916543663621,-667.3058249434298,1690,79.63026937587436,197.94416174213094,-118.31389236625662,116,-114.79936550008674,696.4932837118115,-811.2926492118983,414,-501.81148984207726,105.79045410641248,-505.03894451093976,-888.0054094021575,-224.1043464726691,-306.2537047009585,-347.9015332286202
recent_1m_rf_depth2_h120_edge10_p0.4,recent_1m,rf_depth2,120,10.0,0.4,0.7622205299268958,0.36958970512205286,0.39166068998939324,0.1526579997425666,0.20015446003346635,0.01195814648729447,0.07365131131947275,0.13104814503541842,0.18783767559130748,56.85299374669661,234.86830004663815,-178.01530629994153,92,-81.84766712449942,1041.9781068971008,-1123.8257740216002,384,30.695409996202017,883.9494919174987,-853.2540819212968,406,-33.79174385409023,125.28030804029422,-159.07205189438446,86,112.19648216565403,150.86380584972386,-38.66732368406986,132,161.14106112009807,662.7619396579784,-501.62087853788023,436,-141.53649041965366,352.0412975045439,-493.5777879241976,88,26.788160997783805,684.467651383578,-657.6794903857941,228,596.648047832078,237.73853542737803,358.9095124046999,168,-37.51088747710796,71.11616056459303,-108.62704804170096,62,-349.0737807421684,277.083742985506,-626.1575237276744,160,185.17773934315863,513.7031538917274,-328.52541454856885,304,0.0,0.0,0.0,0,727.1462544602691,4373.9494367247335,-3646.803182264465,2020,-37.51088747710796,71.11616056459303,-108.62704804170096,62,-163.89604139900982,790.7868968772334,-954.6829382762434,464,-278.0905455797871,135.89106505671387,-347.1382518570768,-1234.174419478698,-244.51811309841483,-607.5446864191665,-353.0050721171249
recent_6m_rf_depth4_h120_edge10_p0.4,recent_6m,rf_depth4,120,10.0,0.4,0.6607365837130975,0.3480695329547793,0.40571846289484464,0.10352026197298404,0.1065083913221449,0.0577524120125017,0.09158853105041447,0.03379757473886421,0.1371713290911274,-30.408564006121352,363.41587102557077,-393.824435031692,154,-168.85690161436708,290.8036288096961,-459.66053042406315,86,-72.92662815429729,24.11631017622499,-97.04293833052228,10,114.49397278077811,121.40606564172981,-6.912092860951714,124,260.2571339358306,225.6354631036505,34.6216708321801,142,433.0704258016027,477.8799558163814,-44.809530014778616,258,686.3331525227956,288.5250834130771,397.8080691097185,120,606.2720603749306,703.0442625405708,-96.77220216564025,238,267.38301535091045,139.19803515230805,128.1849801986024,106,92.78083501587986,228.49307267212095,-135.71223765624106,194,281.38995637147167,440.69243214960153,-159.30247577812983,232,-31.790100788926523,329.87446580559964,-361.66456659452615,192,0.0,0.0,0.0,0,2095.6176669920624,2634.0246756792094,-538.4070086871473,1238,92.78083501587986,228.49307267212095,-135.71223765624106,194,249.59985558254516,770.5668979552012,-520.967042372656,424,76.56403404549522,-533.483596007966,-535.8012030410844,-1005.2652603982829,-212.27627170173628,14.834160668428353,-355.9324676620356
recent_3m_rf_depth4_h120_edge5_p0.4,recent_3m,rf_depth4,120,5.0,0.4,0.7309798453532647,0.34399817560543805,0.39075995706054956,0.12232286464065013,0.17209853551172438,0.018752547900529964,0.12012501698600353,0.02287189338455997,0.2634169768279505,32.2884727544448,270.82591166848664,-238.5374389140419,104,-182.00142589845925,547.2049393551287,-729.2063652535878,172,-277.1155678041737,496.75571322397695,-773.8712810281506,192,-24.224221696718118,176.39209288607915,-200.6163145827973,138,-122.00088125732478,340.8130317735041,-462.8139130308289,188,-218.463277066121,329.1984683422307,-547.6617454083515,176,911.6942797820293,496.6863763702267,415.00790341180266,120,391.95443571138355,788.321172132377,-396.36673642099345,332,414.04725629255347,190.59289484985888,223.45436144269462,130,-31.6690122279617,266.2388516554502,-297.90786388341195,228,-432.7577385077763,442.2448265091308,-875.0025650169073,278,-399.0664319651316,464.72644062539933,-863.7928725905308,240,0.0,0.0,0.0,0,926.1790708176143,3636.7906006018684,-2710.611529784255,1552,-31.6690122279617,266.2388516554502,-297.90786388341195,228,-831.8241704729079,906.9712671345302,-1738.795437607438,518,-234.60362530108281,-297.90786388341195,-683.4780314730363,-1130.43746524473,-63.304238582329134,-1055.3174061344018,-371.0840632924592
recent_6m_rf_depth3_h120_edge5_p0.4,recent_6m,rf_depth3,120,5.0,0.4,0.53907116803071,0.353425516595859,0.3760312224223507,0.07638149815800245,0.07679083094555873,0.013045250713412148,0.0343796711509716,0.06231240244927362,0.0276143594669228,-119.64234208781122,117.45136708374022,-237.09370917155144,40,9.259741780693886,61.26130886167348,-52.00156708097959,26,-3.069683796601552,2.301503558998008,-5.3711873555995595,6,18.001089279113813,67.63215115251921,-49.6310618734054,26,356.4655899473923,175.19521466839487,181.2703752789974,122,-0.6890669136527805,243.11444139114235,-243.80350830479514,132,620.4352784561084,267.0013245552822,353.4339539008263,102,506.42898520644405,485.5787601838114,20.85022502263267,200,139.88574291889933,90.25116995788753,49.63457296101177,38,-96.44992058883695,36.79038333127503,-133.24030392011198,42,134.7387320825266,212.82660286913605,-78.08787078660947,144,-88.00271268414761,271.6752087521163,-359.6779214362639,152,0.0,0.0,0.0,0,1527.0753347905863,1509.7872414134492,17.288093377136995,692,-96.44992058883695,36.79038333127503,-133.24030392011198,42,46.736019398379014,484.50181162125233,-437.76579222287336,296,110.97573003171098,-184.54997878434895,-841.8084775585631,-127.1104042307684,-244.21603395182296,-310.655387992105,-375.7616018725401
recent_6m_rf_depth4_h120_edge2.5_p0.4,recent_6m,rf_depth4,120,2.5,0.4,0.6596333917081346,0.34615883785363305,0.43398156330685556,0.12157183790421613,0.16412198117069177,0.04878380214703085,0.0701182225845903,0.062012246368111416,0.19390082843078402,-103.96672771477711,404.66156170088254,-508.62828941565965,180,-96.98613565432446,490.0056389243669,-586.9917745786912,160,-138.25573808762925,182.84794822803502,-321.1036863156642,122,89.43021688233799,229.23741257928558,-139.80719569694762,156,390.77908737714216,166.5074165342534,224.27167084288882,108,146.93873549568968,306.91395319537634,-159.97521769968662,200,602.2558180376514,433.100128162298,169.15568987535357,132,542.6781289503513,604.392806963154,-61.714678012802764,258,377.7748865166686,122.05346414639607,255.7214223702725,92,1.3347460066626127,245.17091136043535,-243.83616535377274,202,-50.26631536762416,661.0766070123508,-711.342922379975,386,9.635067456947866,488.53937241730824,-478.90430496036043,326,0.0,0.0,0.0,0,1810.6482718031102,2939.7203304340474,-1129.0720586309371,1408,1.3347460066626127,245.17091136043535,-243.83616535377274,202,-40.631247910676294,1149.6159794296593,-1190.2472273403355,712,-105.84045636615018,-384.53514721803947,-1352.6501001146562,-946.3465638209021,-137.99570898762255,-243.90066351943335,-390.62883153088075
recent_1m_rf_depth3_h120_edge2.5_p0.4,recent_1m,rf_depth3,120,2.5,0.4,0.7949107647689035,0.42576234078457875,0.4510418109131498,0.17711417170807053,0.2101943622087785,0.048512026090501426,0.10517733387688545,0.14989794693240485,0.32921118981870573,120.58605665874467,219.61512932259234,-99.02907266384769,134,-351.3658505734174,897.9150373058028,-1249.2808878792202,260,-24.278670138730973,504.4953760416209,-528.774046180352,284,90.87219853841866,151.68207959094974,-60.809881052531075,96,108.49314347460393,313.3929637144803,-204.8998202398763,246,33.24442393379812,577.8193659074645,-544.5749419736665,388,160.48646952858903,272.2572749740129,-111.77080544542393,80,36.752059930682535,599.6445477333172,-562.8924878026346,218,511.1187819935559,207.46951915448653,303.6492628390694,130,-14.480379926711251,186.91361364440883,-201.39399357112012,160,-23.24052988837977,269.14662508878484,-292.3871549771646,152,6.809346511698067,577.9756898309892,-571.1663433192912,372,0.0,0.0,0.0,0,685.9086133462445,3744.2912937447277,-3058.382680398484,1836,-14.480379926711251,186.91361364440883,-201.39399357112012,160,-16.4311833766817,847.1223149197739,-863.5534982964557,524,-371.6626498317079,-2.175051693371209,-476.49844028518606,-1218.0415950687473,-199.2189418777489,-387.05505801126964,-405.7009927232437
recent_1m_rf_depth2_h120_edge5_p0.4,recent_1m,rf_depth2,120,5.0,0.4,0.7434933565840557,0.34277975676550615,0.41449556286020667,0.16823271978375595,0.2203629810786459,0.02513928522897133,0.06984644652806088,0.14065313963260895,0.17673190058830593,-123.43881541479362,216.59737006134745,-340.03618547614104,72,-154.24621544830154,830.8896624544308,-985.1358779027325,270,-38.42297821903706,628.5813849479115,-667.0043631669487,272,56.94946385659705,187.1285718187071,-130.17910796211,96,58.50297939550053,181.5844443774699,-123.08146498196935,120,-63.844264397383554,743.0568583003212,-806.9011226977046,398,-114.21962129008811,273.8039654099224,-388.0235867000105,58,-106.47140158861035,281.0436533039077,-387.51505489251804,156,601.8961328209293,234.3799551539743,367.51617766695506,130,-79.36589131701588,58.4897631543126,-137.8556544713285,56,-120.02971971045717,304.0755311818431,-424.1052508923003,182,55.0677795362553,449.97251839172804,-394.9047388554727,282,0.0,0.0,0.0,0,116.7052797148127,3577.0658658279926,-3460.3605861131796,1572,-79.36589131701588,58.4897631543126,-137.8556544713285,56,-64.96194017420187,754.0480495735711,-819.0099897477731,464,-262.95280801984114,145.99088032091504,-545.9189323606738,-962.132645262036,-283.8465347922436,-273.09105738709934,-421.1988798536327
train_all_rf_depth3_h30_edge2.5_p0.4,train_all,rf_depth3,30,2.5,0.4,0.5114590843902603,0.3781962218101434,0.4450640273959159,0.16546055326469866,0.11866790463966793,0.06087783666259003,0.07963038456312,0.2264977788449994,0.09568975867451074,396.3269461083652,240.87733740263573,155.44960870572942,136,690.1458992313892,567.9396476706437,122.2062515607455,200,391.8250635467757,403.7148782972631,-11.889814750487421,228,241.9810047576476,198.28640308162255,43.694601676025066,142,444.5525796483629,308.04933794620604,136.5032417021569,232,824.0433599653941,731.7858748836214,92.25748508177256,400,754.2231698137325,434.545247389133,319.67792242459944,198,403.9993582401902,633.100515166743,-229.10115692655268,242,186.5492604860375,155.77723883606475,30.77202164997272,152,-54.42960787758189,213.28250247627506,-267.71211035385693,228,342.46560175374975,348.0324053622792,-5.566803608529442,270,51.36207228265022,364.92076974432894,-313.5586974616787,230,0.0,0.0,0.0,0,4333.6466417978945,3674.0764806739335,659.5701611239615,1930,-54.42960787758189,213.28250247627506,-267.71211035385693,228,393.82767403639997,712.9531751066081,-319.12550107020814,500,-305.65486320850994,-120.95134846708045,-605.2979435904098,-820.6921991634732,-146.7607618867765,286.1724425202016,-421.3550351463457
train_all_rf_depth3_h60_edge10_p0.4,train_all,rf_depth3,60,10.0,0.4,0.43070858856393696,0.3479139935234225,0.3510818307520241,0.04470356918539556,0.033124880526502636,0.016306563391765186,0.04932735426008968,0.018249489734662023,0.07323808380357787,299.54529835115375,73.63741758940976,225.907880761744,40,46.00183137010383,231.9892984555136,-185.98746708540972,90,186.28696235213127,41.334596273046685,144.95236607908458,24,13.247620531604554,43.4434678240147,-30.195847292410168,38,161.43353228859957,39.35975411190084,122.07377817669872,20,211.53072170069896,351.71363278047227,-140.18291107977325,174,630.715782398763,55.70857090259658,575.0072114961665,54,324.76279312037445,142.46654553806678,182.2962475823077,66,41.42473731276297,71.3965923448677,-29.971855032104724,32,-81.78814485495067,70.29741056994446,-152.08555542489512,82,93.89086643031064,207.55674795040053,-113.66588152008991,122,59.796296495067125,298.1764635185898,-238.3801670235227,134,0.0,0.0,0.0,0,1914.9492794261923,1051.049875819889,863.8994036063037,538,-81.78814485495067,70.29741056994446,-152.08555542489512,82,153.68716292537778,505.73321146899036,-352.0460485436126,256,120.89674197705033,-261.4719528327487,-454.10532545801345,-557.3687170858814,-272.98229740194546,102.05927691440087,-425.1035834201036
