pair,stock,beta,entry_z,exit_z,max_holding_minutes,stop_z,sample,gross_bps,cost_bps,net_bps,num_trades,win_rate,avg_holding_minutes
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,30,,test,1389.8357093093105,2410.503477762986,-1020.6677684536759,144,0.3958333333333333,26.791666666666668
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,30,,train,615.4927778498468,1047.105400833402,-431.61262298355507,112,0.42857142857142855,28.366071428571427
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,30,,validation,474.78723895994295,823.8338648080488,-349.0466258481059,97,0.4639175257731959,28.123711340206185
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,60,,test,1808.5254932522657,2365.41993553411,-556.8944422818445,89,0.4044943820224719,46.13483146067416
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,60,,train,687.0683948597484,775.3692665135613,-88.30087165381286,66,0.5151515151515151,53.03030303030303
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,60,,validation,397.3445062691273,617.7170238988843,-220.37251762975708,55,0.4727272727272727,52.8
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,120,,test,1758.2343429866671,2026.817702376504,-268.5833593898368,60,0.45,69.41666666666667
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,120,,train,867.9175490185191,759.0203142381633,108.89723478035583,43,0.46511627906976744,87.55813953488372
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,120,,validation,600.4656920452001,462.0642445850793,138.4014474601207,36,0.6111111111111112,85.58333333333333
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,240,,test,1784.0906158358075,1931.5541861755396,-147.46357033973197,46,0.5,95.04347826086956
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,240,,train,768.4389541555257,732.2556714939574,36.18328266156844,29,0.4827586206896552,132.20689655172413
XLK-ORCL,ORCL,0.0291678412068241,1.5,0.75,240,,validation,592.2288309546527,645.5915275355818,-53.36269658092894,25,0.6,130.16
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,-1,,test,1960.382367048129,2221.1747867612935,-260.79241971316463,49,0.5510204081632653,82.08163265306122
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,-1,,train,818.56180778047,732.6117335441968,85.95007423627328,26,0.6153846153846154,135.73076923076923
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,-1,,validation,672.9617883742392,899.3383932427091,-226.37660486847003,20,0.6,156.95
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,30,,test,1657.6015501605016,2631.7694997767776,-974.1679496162761,149,0.40939597315436244,25.322147651006713
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,30,,train,616.2907164701626,1031.461762957802,-415.1710464876394,112,0.42857142857142855,28.0
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,30,,validation,540.965680182388,905.3470011636462,-364.3813209812581,97,0.4639175257731959,27.164948453608247
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,60,,test,1838.7743401503558,2408.3154989024047,-569.541158752049,95,0.42105263157894735,41.44210526315789
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,60,,train,644.2944399674845,804.4098357361354,-160.11539576865076,67,0.5223880597014925,50.11940298507463
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,60,,validation,489.95184561121073,700.6371723109231,-210.68532669971233,57,0.49122807017543857,49.333333333333336
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,120,,test,1805.056005497633,2186.4727993263523,-381.4167938287193,66,0.48484848484848486,60.42424242424242
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,120,,train,797.8306479904883,768.7438752539609,29.086772736527394,44,0.4772727272727273,78.27272727272727
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,120,,validation,606.0458989930751,525.0061109965068,81.03978799656828,38,0.631578947368421,77.05263157894737
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,240,,test,1941.7623130799602,2241.3196218236594,-299.5573087436994,54,0.5370370370370371,74.29629629629629
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,240,,train,814.4652152277018,770.7994457961748,43.66576943152702,31,0.5806451612903226,112.51612903225806
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.0,240,,validation,767.8800366012323,932.5186489378818,-164.6386123366496,27,0.6296296296296297,111.18518518518519
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,-1,,test,2004.1682606916984,2427.394048553519,-423.2257878618209,62,0.5967741935483871,59.54838709677419
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,-1,,train,715.8583336899559,647.7334606052036,68.1248730847523,41,0.6829268292682927,75.0
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,-1,,validation,653.3448826900209,494.74528353945107,158.5995991505699,30,0.7333333333333333,89.93333333333334
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,30,,test,1725.3332395746504,2759.851583245566,-1034.5183436709156,154,0.4675324675324675,23.0974025974026
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,30,,train,667.6992451552635,1076.9615323703567,-409.2622872150932,120,0.425,24.125
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,30,,validation,575.2113038570984,905.7037509163071,-330.4924470592086,100,0.45,25.11
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,60,,test,1644.1823290545665,2695.302532449721,-1051.120203395155,103,0.4563106796116505,35.262135922330096
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,60,,train,673.6762446641509,852.6556602217695,-178.97941555761867,77,0.5454545454545454,39.09090909090909
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,60,,validation,676.6800378418387,693.0738859131944,-16.393848071355727,62,0.532258064516129,42.82258064516129
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,120,,test,1835.0727318722825,2359.0375680736365,-523.9648362013538,77,0.5454545454545454,47.714285714285715
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,120,,train,721.8578644932086,721.6963993021392,0.16146519106938229,55,0.6,55.654545454545456
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,120,,validation,635.9681350286066,537.3404736592373,98.62766136936933,44,0.6590909090909091,60.81818181818182
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,240,,test,2016.4376108881636,2441.5739364918372,-425.1363256036737,67,0.5970149253731343,54.985074626865675
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,240,,train,716.8059874005108,670.9952520474664,45.81073535304454,46,0.6956521739130435,66.73913043478261
XLK-ORCL,ORCL,0.0291678412068241,1.5,1.25,240,,validation,639.5863140779625,521.8322185804868,117.75409549747565,35,0.7428571428571429,76.94285714285714
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,-1,,test,1160.0014447083722,1456.6403831529758,-296.6389384446035,26,0.4230769230769231,149.96153846153845
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,-1,,train,873.8034939654557,666.8275130516075,206.9759809138481,17,0.47058823529411764,239.58823529411765
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,-1,,validation,411.9689237495108,430.86081028811077,-18.891886538600012,13,0.38461538461538464,263.9230769230769
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,30,,test,1255.4793059505098,1841.0599670949093,-585.5806611443995,115,0.4434782608695652,27.695652173913043
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,30,,train,625.8146126742379,789.6534130107684,-163.83880033653054,77,0.4805194805194805,29.428571428571427
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,30,,validation,391.8604235450278,612.8111645882251,-220.9507410431972,69,0.4492753623188406,29.304347826086957
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,60,,test,896.9296396005616,1722.9728567420655,-826.0432171415041,67,0.34328358208955223,51.92537313432836
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,60,,train,400.38508687082157,446.34168531994396,-45.956598449122396,45,0.4666666666666667,54.977777777777774
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,60,,validation,543.533721177699,494.5056275838285,49.028093593870516,42,0.42857142857142855,56.476190476190474
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,120,,test,863.5876367412732,1380.5933199060858,-517.0056831648126,44,0.4090909090909091,84.6590909090909
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,120,,train,509.3466030225415,523.2333193303757,-13.886716307834156,29,0.3793103448275862,100.96551724137932
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,120,,validation,215.67789621564464,190.71511859739698,24.96277761824765,25,0.56,105.44
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,240,,test,1242.7996668986311,1376.5596849709957,-133.7600180723645,33,0.42424242424242425,124.06060606060606
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,240,,train,612.027398878605,599.145693512843,12.881705365762073,22,0.45454545454545453,170.54545454545453
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.0,240,,validation,476.2668837209155,389.23926197525134,87.02762174566422,18,0.6111111111111112,168.0
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,-1,,test,1114.7021494045075,1461.7218497070455,-347.0197003025381,26,0.4230769230769231,143.26923076923077
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,-1,,train,833.88218030876,691.6990714070803,142.18310890167973,17,0.47058823529411764,235.47058823529412
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,-1,,validation,364.49489244133804,431.1226030702643,-66.62771062892631,13,0.38461538461538464,263.46153846153845
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,30,,test,1254.1921786588723,1849.2134206207716,-595.0212419618992,115,0.43478260869565216,27.63478260869565
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,30,,train,600.2288734883833,789.498693069382,-189.26981958099873,77,0.4805194805194805,29.181818181818183
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,30,,validation,391.8604235450278,612.8111645882251,-220.9507410431972,69,0.4492753623188406,29.304347826086957
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,60,,test,877.1128664813323,1728.2374835360474,-851.1246170547151,67,0.3283582089552239,50.73134328358209
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,60,,train,374.799347684967,446.1869653785576,-71.38761769359061,45,0.4666666666666667,54.55555555555556
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,60,,validation,496.0596898695262,494.76742036598205,1.2922695035441838,42,0.42857142857142855,56.333333333333336
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,120,,test,818.0694911339687,1389.6679287271097,-571.5984375931412,44,0.38636363636363635,82.79545454545455
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,120,,train,483.76086383668695,523.0785993889893,-39.31773555230237,29,0.3793103448275862,100.3103448275862
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,120,,validation,168.20386490747188,190.97691137955053,-22.773046472078683,25,0.56,105.2
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,240,,test,1184.257249037871,1382.139257738099,-197.88200870022828,33,0.3939393939393939,118.9090909090909
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,240,,train,587.4186350859494,608.6208681013421,-21.202233015392743,22,0.45454545454545453,167.77272727272728
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.25,240,,validation,428.7928524127427,389.50105475740486,39.29179765533791,18,0.6111111111111112,167.66666666666666
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,-1,,test,1303.6361252038992,1492.3328553119877,-188.6967301080888,28,0.42857142857142855,142.28571428571428
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,-1,,train,802.5465457032622,681.7071446405357,120.83940106272652,17,0.5294117647058824,210.35294117647058
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,-1,,validation,492.5402864915792,588.7310635405536,-96.19077704897443,14,0.35714285714285715,240.14285714285714
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,30,,test,1211.20507013762,1903.727772122111,-692.522701984491,116,0.43103448275862066,27.301724137931036
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,30,,train,590.7153087391607,794.2287558871793,-203.51344714801857,77,0.4935064935064935,28.727272727272727
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,30,,validation,421.79352775919693,615.078878238781,-193.28535047958403,69,0.4492753623188406,29.159420289855074
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,60,,test,880.6642497492533,1744.3126599968396,-863.6484102475864,68,0.3235294117647059,49.6764705882353
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,60,,train,363.4400408453886,451.3204174506989,-87.88037660531033,45,0.4888888888888889,53.111111111111114
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,60,,validation,466.3387477484971,498.5846923193585,-32.245944570861404,42,0.42857142857142855,55.61904761904762
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,120,,test,781.1238017293986,1419.3654376101942,-638.2416358807957,45,0.37777777777777777,80.02222222222223
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,120,,train,474.83690271564467,527.812356201141,-52.97545348549631,29,0.41379310344827586,95.82758620689656
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,120,,validation,365.570684907232,402.63568074149117,-37.06499583425917,26,0.5384615384615384,99.76923076923077
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,240,,test,1109.9597404384594,1377.0219430293482,-267.0622025908888,34,0.38235294117647056,113.29411764705883
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,240,,train,592.8329884142669,614.969089147997,-22.136100733730196,22,0.5,151.86363636363637
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.5,240,,validation,620.4650474601921,600.6273987429877,19.837648717204438,19,0.5789473684210527,157.0
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,-1,,test,1212.17454823337,1481.6658673333047,-269.4913190999347,29,0.41379310344827586,128.06896551724137
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,-1,,train,733.1047304916453,680.4897968724281,52.614933619217204,17,0.5294117647058824,192.76470588235293
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,-1,,validation,413.5642660914435,537.4239417422579,-123.85967565081428,14,0.42857142857142855,232.5
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,30,,test,1248.7076567900676,1897.9901068851934,-649.2824500951258,116,0.43103448275862066,27.086206896551722
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,30,,train,574.7360391460335,789.9270120646728,-215.19097291863937,77,0.4935064935064935,28.571428571428573
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,30,,validation,409.3337427292877,612.8001649609746,-203.46642223168695,69,0.463768115942029,28.492753623188406
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,60,,test,861.6322301081046,1740.4120493626242,-878.7798192545195,68,0.3235294117647059,48.69117647058823
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,60,,train,347.46077125226134,447.01867362819246,-99.55790237593112,45,0.4888888888888889,52.84444444444444
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,60,,validation,401.18473323848815,442.27660543541003,-41.09187219692187,42,0.4523809523809524,54.38095238095238
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,120,,test,729.5443352676211,1425.143859632037,-695.599524364416,46,0.3695652173913043,76.3913043478261
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,120,,train,462.6210340474403,530.9862833037341,-68.36524925629385,29,0.41379310344827586,91.51724137931035
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,120,,validation,284.274222321816,350.9965653773365,-66.72234305552045,26,0.5769230769230769,97.42307692307692
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,240,,test,1060.7925583262431,1377.3282290864624,-316.5356707602191,35,0.37142857142857144,104.94285714285714
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,240,,train,547.5412952327697,613.7570912179539,-66.21579598518417,22,0.5,140.4090909090909
XLK-ORCL,ORCL,0.0291678412068241,1.75,0.75,240,,validation,539.1685848747761,548.988283378833,-9.819698504056797,19,0.631578947368421,153.78947368421052
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,-1,,test,1346.6676202634508,1923.3698151533686,-576.7021948899178,33,0.42424242424242425,104.75757575757575
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,-1,,train,742.0878387969834,700.4811330411341,41.60670575584944,18,0.5555555555555556,166.05555555555554
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,-1,,validation,552.0759948684936,763.7976985096793,-211.72170364118568,14,0.5,203.21428571428572
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,30,,test,1366.6376438314762,2196.197019340393,-829.5593755089169,116,0.4224137931034483,26.482758620689655
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,30,,train,564.2907426418576,790.2102809162601,-225.91953827440258,77,0.4935064935064935,28.532467532467532
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,30,,validation,384.4752717366156,623.0682422805262,-238.59297054391058,69,0.463768115942029,28.07246376811594
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,60,,test,947.9959252088427,1900.3744180809883,-952.3784928721457,69,0.3188405797101449,46.72463768115942
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,60,,train,313.90250695293736,445.29522048617497,-131.39271353323758,45,0.4888888888888889,52.44444444444444
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,60,,validation,371.9477313034597,453.0554391342291,-81.10770783076941,42,0.4523809523809524,52.523809523809526
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,120,,test,846.7442639973169,1590.8502067457187,-744.1059427484016,47,0.3829787234042553,71.04255319148936
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,120,,train,434.9621573785808,531.5107631773636,-96.5486057987828,29,0.41379310344827586,89.03448275862068
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,120,,validation,344.57477148464073,578.0049092328954,-233.43013774825468,26,0.5384615384615384,93.92307692307692
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,240,,test,1152.7911883192867,1799.043991025024,-646.2528027057375,37,0.40540540540540543,92.78378378378379
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,240,,train,594.2653267536278,627.9628052972463,-33.69747854361837,22,0.5454545454545454,129.86363636363637
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.0,240,,validation,657.1351232441571,773.6724944764575,-116.53737123230037,19,0.5789473684210527,141.6315789473684
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,-1,,test,1325.3912923685955,1901.3808757633144,-575.9895833947189,36,0.4722222222222222,88.91666666666667
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,-1,,train,577.788999768532,512.4435899214767,65.34540984705534,22,0.6363636363636364,118.86363636363636
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,-1,,validation,412.8669862110272,338.0974708620528,74.76951534897451,16,0.6875,147.5625
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,30,,test,1575.799283779775,2321.559703554644,-745.760419774869,118,0.4322033898305085,25.533898305084747
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,30,,train,583.4775663932065,786.8868205576448,-203.40925416443824,77,0.4805194805194805,27.83116883116883
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,30,,validation,344.70699209060825,619.7464946631205,-275.0395025725122,69,0.463768115942029,27.753623188405797
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,60,,test,1141.1787760135994,1986.6452797647114,-845.466503751112,71,0.352112676056338,43.563380281690144
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,60,,train,320.5469843812862,460.7824752687491,-140.2354908874629,46,0.5,49.78260869565217
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,60,,validation,419.77560745242096,446.05567468913955,-26.280067236718565,42,0.5,50.142857142857146
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,120,,test,970.1203618959773,1664.3408688005802,-694.2205069046028,50,0.4,63.38
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,120,,train,482.3035596441579,541.1926378909874,-58.889078246829506,31,0.45161290322580644,76.16129032258064
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,120,,validation,330.649482514555,358.34657628356234,-27.697093769007324,26,0.5769230769230769,87.88461538461539
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,240,,test,1148.9782096520953,1773.5305639918158,-624.5523543397205,40,0.45,79.475
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,240,,train,564.819629641289,537.0907192111313,27.728910430157768,25,0.64,99.96
XLK-ORCL,ORCL,0.0291678412068241,1.75,1.25,240,,validation,415.76368093237363,344.44254665858267,71.321134273791,20,0.7,117.85
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,-1,,test,1034.0203970362022,1216.8812391543913,-182.8608421181893,22,0.45454545454545453,164.27272727272728
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,-1,,train,725.1599006871243,597.6910728369589,127.46882785016525,11,0.5454545454545454,258.27272727272725
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,-1,,validation,121.3446928858886,313.08547773936266,-191.74078485347405,8,0.25,332.0
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,30,,test,1081.5703103480816,1485.1417717830495,-403.5714614349679,88,0.4659090909090909,27.920454545454547
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,30,,train,587.501813482411,593.9745933615148,-6.472779879104015,42,0.47619047619047616,29.11904761904762
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,30,,validation,318.78682143688303,422.33872665338026,-103.55190521649719,46,0.43478260869565216,29.52173913043478
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,60,,test,983.5444696426503,1460.2525698115155,-476.7081001688653,56,0.39285714285714285,53.267857142857146
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,60,,train,568.9110541689208,457.33097151282936,111.58008265609145,27,0.48148148148148145,55.407407407407405
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,60,,validation,427.1785323726739,377.4382505838847,49.74028178878913,28,0.5357142857142857,58.392857142857146
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,120,,test,744.3775340511329,1162.1825451833652,-417.8050111322323,38,0.39473684210526316,87.1842105263158
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,120,,train,489.09689527110675,439.35380939558576,49.7430858755209,19,0.42105263157894735,102.6842105263158
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,120,,validation,213.2064544189069,289.74900339013607,-76.54254897122921,18,0.4444444444444444,107.61111111111111
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,240,,test,1123.5057380072485,1085.9224155780355,37.58332242921301,27,0.4074074074074074,135.14814814814815
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,240,,train,314.0396540876772,499.5090586988449,-185.46940461116768,13,0.3076923076923077,187.69230769230768
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.0,240,,validation,233.51812599051408,275.372044131435,-41.853918140920925,12,0.5,189.16666666666666
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,-1,,test,1017.5150979450989,1216.592613740697,-199.07751579559834,22,0.4090909090909091,158.0
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,-1,,train,665.2870390497494,623.3258834743411,41.96115557540824,11,0.5454545454545454,255.63636363636363
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,-1,,validation,121.3446928858886,313.08547773936266,-191.74078485347405,8,0.25,332.0
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,30,,test,1078.8810188151745,1488.2682353461598,-409.38721653098554,88,0.45454545454545453,27.886363636363637
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,30,,train,574.4502006423935,594.6481052406301,-20.197904598236683,42,0.47619047619047616,28.928571428571427
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,30,,validation,318.78682143688303,422.33872665338026,-103.55190521649719,46,0.43478260869565216,29.52173913043478
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,60,,test,977.4273219933924,1464.2504375911294,-486.8231155977371,56,0.375,52.392857142857146
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,60,,train,555.8594413289034,458.0044833919446,97.85495793695877,27,0.48148148148148145,55.111111111111114
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,60,,validation,427.1785323726739,377.4382505838847,49.74028178878913,28,0.5357142857142857,58.392857142857146
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,120,,test,725.8731946767482,1165.7474724148642,-439.874277738116,38,0.3684210526315789,85.89473684210526
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,120,,train,476.0452824310893,440.027321274701,36.01796115638823,19,0.42105263157894735,102.26315789473684
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,120,,validation,213.2064544189069,289.74900339013607,-76.54254897122921,18,0.4444444444444444,107.61111111111111
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,240,,test,1082.819836869758,1084.7762156864324,-1.9563788166742881,27,0.37037037037037035,130.14814814814815
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,240,,train,300.9880412476598,500.1825705779601,-199.19452933030036,13,0.3076923076923077,187.07692307692307
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.25,240,,validation,233.51812599051408,275.372044131435,-41.853918140920925,12,0.5,189.16666666666666
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,-1,,test,1109.7741037054666,1126.055616502431,-16.281512796964478,23,0.43478260869565216,163.7391304347826
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,-1,,train,662.149763723013,610.2006417022657,51.949122020747296,11,0.6363636363636364,228.72727272727272
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,-1,,validation,279.11102905715893,466.8766662562755,-187.76563719911655,9,0.2222222222222222,291.44444444444446
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,30,,test,958.1089097957619,1372.4465747596644,-414.33766496390245,88,0.45454545454545453,27.727272727272727
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,30,,train,582.9142591852076,595.253711725587,-12.339452540379432,42,0.5,28.214285714285715
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,30,,validation,318.78682143688303,422.33872665338026,-103.55190521649719,46,0.43478260869565216,29.52173913043478
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,60,,test,856.6552129739798,1348.428777004634,-491.77356403065403,56,0.375,52.142857142857146
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,60,,train,562.4777577813616,459.0134791312454,103.46427865011611,27,0.5185185185185185,52.888888888888886
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,60,,validation,427.1785323726739,377.4382505838847,49.74028178878913,28,0.5357142857142857,58.392857142857146
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,120,,test,594.9180092676452,1049.4783897503128,-454.56038048266765,38,0.3684210526315789,85.5
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,120,,train,488.41778348156373,440.7236767812378,47.69410670032591,19,0.47368421052631576,95.94736842105263
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,120,,validation,213.2064544189069,289.74900339013607,-76.54254897122921,18,0.4444444444444444,107.61111111111111
XLK-ORCL,ORCL,0.0291678412068241,2.0,0.5,240,,test,917.5375604601159,963.1002182691495,-45.56265780903382,27,0.37037037037037035,128.62962962962962
